timestamp,generation
2022-05-20 14:10:00,12436.8
2022-05-20 15:10:00,9729.8
2022-05-20 16:10:00,6205.2
2022-05-20 17:10:00,2372.4
2022-05-20 18:10:00,502.8
2022-05-20 19:10:00,0
2022-05-20 20:10:00,0
2022-05-20 21:10:00,0
2022-05-20 22:10:00,0
2022-05-20 23:10:00,0
2022-05-21 00:10:00,0
2022-05-21 01:10:00,0
2022-05-21 02:10:00,0
2022-05-21 03:10:00,0
2022-05-21 04:10:00,0
2022-05-21 05:10:00,334.8
2022-05-21 06:10:00,1631.4
2022-05-21 07:10:00,5288.6
2022-05-21 08:10:00,8940.8
2022-05-21 09:10:00,11789
2022-05-21 10:10:00,13746.8
2022-05-21 11:10:00,14708.6
2022-05-21 12:10:00,14961
2022-05-21 13:10:00,13896.4
2022-05-21 14:10:00,11934.2
2022-05-21 15:10:00,9243.4
2022-05-21 16:10:00,5636.8
2022-05-21 17:10:00,2420.4
2022-05-21 18:10:00,533.6
2022-05-21 19:10:00,0
2022-05-21 20:10:00,0
2022-05-21 21:10:00,0
2022-05-21 22:10:00,0
2022-05-21 23:10:00,0
2022-05-22 00:10:00,0
2022-05-22 01:10:00,0
2022-05-22 02:10:00,0
2022-05-22 03:10:00,0
2022-05-22 04:10:00,0
2022-05-22 05:10:00,332
2022-05-22 06:10:00,1599.4
2022-05-22 07:10:00,5287.6
2022-05-22 08:10:00,8795.2
2022-05-22 09:10:00,11735.2
2022-05-22 10:10:00,13714.8
2022-05-22 11:10:00,14828.2
2022-05-22 12:10:00,14957
2022-05-22 13:10:00,14112.8
2022-05-22 14:10:00,12371.8
2022-05-22 15:10:00,9640.2
2022-05-22 16:10:00,6276.6
2022-05-22 17:10:00,1942.6
2022-05-22 18:10:00,625.2
2022-05-22 19:10:00,0
2022-05-22 20:10:00,0
2022-05-22 21:10:00,0
2022-05-22 22:10:00,0
2022-05-22 23:10:00,0
2022-05-23 00:10:00,0
2022-05-23 01:10:00,0
2022-05-23 02:10:00,0
2022-05-23 03:10:00,0
2022-05-23 04:10:00,0
2022-05-23 05:10:00,363
2022-05-23 06:10:00,1569.8
2022-05-23 07:10:00,5255
2022-05-23 08:10:00,8792.2
2022-05-23 09:10:00,11674.2
2022-05-23 10:10:00,13769.8
2022-05-23 11:10:00,14908.2
2022-05-23 12:10:00,11190.2
2022-05-23 13:10:00,13774.2
2022-05-23 14:10:00,11605.2
2022-05-23 15:10:00,8694.8
2022-05-23 16:10:00,3719.2
2022-05-23 17:10:00,2461.8
2022-05-23 18:10:00,525.4
2022-05-23 19:10:00,0
2022-05-23 20:10:00,0
2022-05-23 21:10:00,0
2022-05-23 22:10:00,0
2022-05-23 23:10:00,0
2022-05-24 00:10:00,0
2022-05-24 01:10:00,0
2022-05-24 02:10:00,0
2022-05-24 03:10:00,0
2022-05-24 04:10:00,0
2022-05-24 05:10:00,59.6
2022-05-24 06:10:00,155.6
2022-05-24 07:10:00,2691
2022-05-24 08:10:00,1559
2022-05-24 09:10:00,2281.6
2022-05-24 10:10:00,1407
2022-05-24 11:10:00,1043.2
2022-05-24 12:10:00,1226.4
2022-05-24 13:10:00,1784.6
2022-05-24 14:10:00,1725.8
2022-05-24 15:10:00,2661
2022-05-24 16:10:00,1112
2022-05-24 17:10:00,350.6
2022-05-24 18:10:00,69.8
2022-05-24 19:10:00,0
2022-05-24 20:10:00,0
2022-05-24 21:10:00,0
2022-05-24 22:10:00,0
2022-05-24 23:10:00,0
2022-05-25 00:10:00,0
2022-05-25 01:10:00,0
2022-05-25 02:10:00,0
2022-05-25 03:10:00,0
2022-05-25 04:10:00,0
2022-05-25 05:10:00,430.6
2022-05-25 06:10:00,1717.6
2022-05-25 07:10:00,3515.8
2022-05-25 08:10:00,3065.4
2022-05-25 09:10:00,2648.4
2022-05-25 10:10:00,1497.2
2022-05-25 11:10:00,2205.4
2022-05-25 12:10:00,2308.6
2022-05-25 13:10:00,1702.4
2022-05-25 14:10:00,4888.4
2022-05-25 15:10:00,5575.2
2022-05-25 16:10:00,3889.8
2022-05-25 17:10:00,1983
2022-05-25 18:10:00,693.8
2022-05-25 19:10:00,0
2022-05-25 20:10:00,0
2022-05-25 21:10:00,0
2022-05-25 22:10:00,0
2022-05-25 23:10:00,0
2022-05-26 00:10:00,0
2022-05-26 01:10:00,0
2022-05-26 02:10:00,0
2022-05-26 03:10:00,0
2022-05-26 04:10:00,0
2022-05-26 05:10:00,406.6
2022-05-26 06:10:00,1638
2022-05-26 07:10:00,5554.8
2022-05-26 08:10:00,9382
2022-05-26 09:10:00,12289
2022-05-26 10:10:00,13940
2022-05-26 11:10:00,15154.4
2022-05-26 12:10:00,15214.6
2022-05-26 13:10:00,13654.4
2022-05-26 14:10:00,10788.2
2022-05-26 15:10:00,9779.6
2022-05-26 16:10:00,5448
2022-05-26 17:10:00,2219.4
2022-05-26 18:10:00,673.6
2022-05-26 19:10:00,0
2022-05-26 20:10:00,0
2022-05-26 21:10:00,0
2022-05-26 22:10:00,0
2022-05-26 23:10:00,0
2022-05-27 00:10:00,0
2022-05-27 01:10:00,0
2022-05-27 02:10:00,0
2022-05-27 03:10:00,0
2022-05-27 04:10:00,0
2022-05-27 05:10:00,376.8
2022-05-27 06:10:00,1623.6
2022-05-27 07:10:00,4403
2022-05-27 08:10:00,4097
2022-05-27 09:10:00,7359
2022-05-27 10:10:00,6210.4
2022-05-27 11:10:00,12297.6
2022-05-27 12:10:00,14415.8
2022-05-27 13:10:00,11001.6
2022-05-27 14:10:00,11056.8
2022-05-27 15:10:00,9207.8
2022-05-27 16:10:00,6218.8
2022-05-27 17:10:00,2433.2
2022-05-27 18:10:00,555.8
2022-05-27 19:10:00,0
2022-05-27 20:10:00,0
2022-05-27 21:10:00,0
2022-05-27 22:10:00,0
2022-05-27 23:10:00,0
2022-05-28 00:10:00,0
2022-05-28 01:10:00,0
2022-05-28 02:10:00,0
2022-05-28 03:10:00,0
2022-05-28 04:10:00,0
2022-05-28 05:10:00,374.8
2022-05-28 06:10:00,1598
2022-05-28 07:10:00,5379.6
2022-05-28 08:10:00,9069.2
2022-05-28 09:10:00,11884.6
2022-05-28 10:10:00,13752.4
2022-05-28 11:10:00,14760.8
2022-05-28 12:10:00,14879.6
2022-05-28 13:10:00,14059.6
2022-05-28 14:10:00,12498.8
2022-05-28 15:10:00,9913.4
2022-05-28 16:10:00,5542.4
2022-05-28 17:10:00,2320.8
2022-05-28 18:10:00,724.8
2022-05-28 19:10:00,0
2022-05-28 20:10:00,0
2022-05-28 21:10:00,0
2022-05-28 22:10:00,0
2022-05-28 23:10:00,0
2022-05-29 00:10:00,0
2022-05-29 01:10:00,0
2022-05-29 02:10:00,0
2022-05-29 03:10:00,0
2022-05-29 04:10:00,0
2022-05-29 05:10:00,385.4
2022-05-29 06:10:00,1583.8
2022-05-29 07:10:00,5371.4
2022-05-29 08:10:00,9119.6
2022-05-29 09:10:00,12197.6
2022-05-29 10:10:00,14294.4
2022-05-29 11:10:00,15257.8
2022-05-29 12:10:00,15434.4
2022-05-29 13:10:00,14425.2
2022-05-29 14:10:00,12906.4
2022-05-29 15:10:00,10159.6
2022-05-29 16:10:00,6560.8
2022-05-29 17:10:00,2547.8
2022-05-29 18:10:00,568.8
2022-05-29 19:10:00,0
2022-05-29 20:10:00,0
2022-05-29 21:10:00,0
2022-05-29 22:10:00,0
2022-05-29 23:10:00,0
2022-05-30 00:10:00,0
2022-05-30 01:10:00,0
2022-05-30 02:10:00,0
2022-05-30 03:10:00,0
2022-05-30 04:10:00,0
2022-05-30 05:10:00,427.8
2022-05-30 06:10:00,1915.8
2022-05-30 07:10:00,3280
2022-05-30 08:10:00,7381
2022-05-30 09:10:00,11643.4
2022-05-30 10:10:00,14040.6
2022-05-30 11:10:00,15053
2022-05-30 12:10:00,15059
2022-05-30 13:10:00,14404.2
2022-05-30 14:10:00,12625.6
2022-05-30 15:10:00,9933.4
2022-05-30 16:10:00,6073.8
2022-05-30 17:10:00,1163.8
2022-05-30 18:10:00,755
2022-05-30 19:10:00,0
2022-05-30 20:10:00,0
2022-05-30 21:10:00,0
2022-05-30 22:10:00,0
2022-05-30 23:10:00,0
2022-05-31 00:10:00,0
2022-05-31 01:10:00,0
2022-05-31 02:10:00,0
2022-05-31 03:10:00,0
2022-05-31 04:10:00,0
2022-05-31 05:10:00,412.6
2022-05-31 06:10:00,1839.4
2022-05-31 07:10:00,5296.4
2022-05-31 08:10:00,9015.6
2022-05-31 09:10:00,11928.6
2022-05-31 10:10:00,13993.8
2022-05-31 11:10:00,15142.4
2022-05-31 12:10:00,15243.4
2022-05-31 13:10:00,14462.8
2022-05-31 14:10:00,12530
2022-05-31 15:10:00,9932.6
2022-05-31 16:10:00,6437
2022-05-31 17:10:00,2542.8
2022-05-31 18:10:00,563.4
2022-05-31 19:10:00,0
2022-05-31 20:10:00,0
2022-05-31 21:10:00,0
2022-05-31 22:10:00,0
2022-05-31 23:10:00,0
2022-06-01 00:10:00,0
2022-06-01 01:10:00,0
2022-06-01 02:10:00,0
2022-06-01 03:10:00,0
2022-06-01 04:10:00,0
2022-06-01 05:10:00,411.4
2022-06-01 06:10:00,1590.8
2022-06-01 07:10:00,5257
2022-06-01 08:10:00,8824.4
2022-06-01 09:10:00,11793.6
2022-06-01 10:10:00,13815.4
2022-06-01 11:10:00,14880.4
2022-06-01 12:10:00,15058.6
2022-06-01 13:10:00,14388.6
2022-06-01 14:10:00,12566.2
2022-06-01 15:10:00,9871.8
2022-06-01 16:10:00,6407.6
2022-06-01 17:10:00,2534.6
2022-06-01 18:10:00,585
2022-06-01 19:10:00,0
2022-06-01 20:10:00,0
2022-06-01 21:10:00,0
2022-06-01 22:10:00,0
2022-06-01 23:10:00,0
2022-06-02 00:10:00,0
2022-06-02 01:10:00,0
2022-06-02 02:10:00,0
2022-06-02 03:10:00,0
2022-06-02 04:10:00,0
2022-06-02 05:10:00,423
2022-06-02 06:10:00,1587.2
2022-06-02 07:10:00,5249
2022-06-02 08:10:00,8881.2
2022-06-02 09:10:00,11838.4
2022-06-02 10:10:00,13934.6
2022-06-02 11:10:00,14948
2022-06-02 12:10:00,15007.2
2022-06-02 13:10:00,13686.4
2022-06-02 14:10:00,11736
2022-06-02 15:10:00,9695.8
2022-06-02 16:10:00,6298.4
2022-06-02 17:10:00,2547.4
2022-06-02 18:10:00,780
2022-06-02 19:10:00,0
2022-06-02 20:10:00,0
2022-06-02 21:10:00,0
2022-06-02 22:10:00,0
2022-06-02 23:10:00,0
2022-06-03 00:10:00,0
2022-06-03 01:10:00,0
2022-06-03 02:10:00,0
2022-06-03 03:10:00,0
2022-06-03 04:10:00,0
2022-06-03 05:10:00,430.2
2022-06-03 06:10:00,1559.6
2022-06-03 07:10:00,5258.2
2022-06-03 08:10:00,8812.2
2022-06-03 09:10:00,11739.4
2022-06-03 10:10:00,13863.4
2022-06-03 11:10:00,14740.8
2022-06-03 12:10:00,14753.2
2022-06-03 13:10:00,14091.8
2022-06-03 14:10:00,12426.2
2022-06-03 15:10:00,9847.2
2022-06-03 16:10:00,6344.4
2022-06-03 17:10:00,2570.4
2022-06-03 18:10:00,743.6
2022-06-03 19:10:00,0
2022-06-03 20:10:00,0
2022-06-03 21:10:00,0
2022-06-03 22:10:00,0
2022-06-03 23:10:00,0
2022-06-04 00:10:00,0
2022-06-04 01:10:00,0
2022-06-04 02:10:00,0
2022-06-04 03:10:00,0
2022-06-04 04:10:00,0
2022-06-04 05:10:00,434.4
2022-06-04 06:10:00,1599.2
2022-06-04 07:10:00,5236.4
2022-06-04 08:10:00,8632.6
2022-06-04 09:10:00,11392.2
2022-06-04 10:10:00,13591.8
2022-06-04 11:10:00,14670
2022-06-04 12:10:00,13216.6
2022-06-04 13:10:00,13199.2
2022-06-04 14:10:00,9930.2
2022-06-04 15:10:00,7007.8
2022-06-04 16:10:00,5820.6
2022-06-04 17:10:00,2596.6
2022-06-04 18:10:00,756.6
2022-06-04 19:10:00,0
2022-06-04 20:10:00,0
2022-06-04 21:10:00,0
2022-06-04 22:10:00,0
2022-06-04 23:10:00,0
2022-06-05 00:10:00,0
2022-06-05 01:10:00,0
2022-06-05 02:10:00,0
2022-06-05 03:10:00,0
2022-06-05 04:10:00,0
2022-06-05 05:10:00,421.6
2022-06-05 06:10:00,1582.4
2022-06-05 07:10:00,5238.8
2022-06-05 08:10:00,8767
2022-06-05 09:10:00,11574
2022-06-05 10:10:00,13412.6
2022-06-05 11:10:00,11587.2
2022-06-05 12:10:00,12164.6
2022-06-05 13:10:00,14349.6
2022-06-05 14:10:00,12484.4
2022-06-05 15:10:00,9882.4
2022-06-05 16:10:00,6470.6
2022-06-05 17:10:00,2609.6
2022-06-05 18:10:00,783.4
2022-06-05 19:10:00,0
2022-06-05 20:10:00,0
2022-06-05 21:10:00,0
2022-06-05 22:10:00,0
2022-06-05 23:10:00,0
2022-06-06 00:10:00,0
2022-06-06 01:10:00,0
2022-06-06 02:10:00,0
2022-06-06 03:10:00,0
2022-06-06 04:10:00,0
2022-06-06 05:10:00,430.4
2022-06-06 06:10:00,1543.6
2022-06-06 07:10:00,5227.8
2022-06-06 08:10:00,8873
2022-06-06 09:10:00,11799
2022-06-06 10:10:00,13874.2
2022-06-06 11:10:00,14801.2
2022-06-06 12:10:00,15115.8
2022-06-06 13:10:00,14513.6
2022-06-06 14:10:00,12200.4
2022-06-06 15:10:00,8923.6
2022-06-06 16:10:00,3604.2
2022-06-06 17:10:00,2611.2
2022-06-06 18:10:00,468.4
2022-06-06 19:10:00,0
2022-06-06 20:10:00,0
2022-06-06 21:10:00,0
2022-06-06 22:10:00,0
2022-06-06 23:10:00,0
2022-06-07 00:10:00,0
2022-06-07 01:10:00,0
2022-06-07 02:10:00,0
2022-06-07 03:10:00,0
2022-06-07 04:10:00,0
2022-06-07 05:10:00,445.2
2022-06-07 06:10:00,1878.8
2022-06-07 07:10:00,4793.6
2022-06-07 08:10:00,7689
2022-06-07 09:10:00,11488.2
2022-06-07 10:10:00,13749.8
2022-06-07 11:10:00,14267.6
2022-06-07 12:10:00,12125.2
2022-06-07 13:10:00,13946.4
2022-06-07 14:10:00,12596.4
2022-06-07 15:10:00,9990
2022-06-07 16:10:00,6444.2
2022-06-07 17:10:00,2699.8
2022-06-07 18:10:00,670
2022-06-07 19:10:00,0
2022-06-07 20:10:00,0
2022-06-07 21:10:00,0
2022-06-07 22:10:00,0
2022-06-07 23:10:00,0
2022-06-08 00:10:00,0
2022-06-08 01:10:00,0
2022-06-08 02:10:00,0
2022-06-08 03:10:00,0
2022-06-08 04:10:00,0
2022-06-08 05:10:00,497
2022-06-08 06:10:00,1836.2
2022-06-08 07:10:00,3632.4
2022-06-08 08:10:00,4627.8
2022-06-08 09:10:00,5803
2022-06-08 10:10:00,9461.4
2022-06-08 11:10:00,13256.4
2022-06-08 12:10:00,11011
2022-06-08 13:10:00,10418.8
2022-06-08 14:10:00,7871.2
2022-06-08 15:10:00,4058.8
2022-06-08 16:10:00,721.8
2022-06-08 17:10:00,1458
2022-06-08 18:10:00,204.8
2022-06-08 19:10:00,0
2022-06-08 20:10:00,0
2022-06-08 21:10:00,0
2022-06-08 22:10:00,0
2022-06-08 23:10:00,0
2022-06-09 00:10:00,0
2022-06-09 01:10:00,0
2022-06-09 02:10:00,0
2022-06-09 03:10:00,0
2022-06-09 04:10:00,0
2022-06-09 05:10:00,434
2022-06-09 06:10:00,1545.4
2022-06-09 07:10:00,5278
2022-06-09 08:10:00,8901.4
2022-06-09 09:10:00,11770.2
2022-06-09 10:10:00,13549
2022-06-09 11:10:00,14084.4
2022-06-09 12:10:00,13980.2
2022-06-09 13:10:00,14039
2022-06-09 14:10:00,12568.6
2022-06-09 15:10:00,9948.8
2022-06-09 16:10:00,6601.8
2022-06-09 17:10:00,2706
2022-06-09 18:10:00,662
2022-06-09 19:10:00,0
2022-06-09 20:10:00,0
2022-06-09 21:10:00,0
2022-06-09 22:10:00,0
2022-06-09 23:10:00,0
2022-06-10 00:10:00,0
2022-06-10 01:10:00,0
2022-06-10 02:10:00,0
2022-06-10 03:10:00,0
2022-06-10 04:10:00,0
2022-06-10 05:10:00,430.8
2022-06-10 06:10:00,1514.4
2022-06-10 07:10:00,5260.6
2022-06-10 08:10:00,8840.2
2022-06-10 09:10:00,11616.4
2022-06-10 10:10:00,13601
2022-06-10 11:10:00,14688.2
2022-06-10 12:10:00,14739.8
2022-06-10 13:10:00,14010.2
2022-06-10 14:10:00,12418.4
2022-06-10 15:10:00,9803.6
2022-06-10 16:10:00,6467.2
2022-06-10 17:10:00,2654.8
2022-06-10 18:10:00,648.2
2022-06-10 19:10:00,0
2022-06-10 20:10:00,0
2022-06-10 21:10:00,0
2022-06-10 22:10:00,0
2022-06-10 23:10:00,0
2022-06-11 00:10:00,0
2022-06-11 01:10:00,0
2022-06-11 02:10:00,0
2022-06-11 03:10:00,0
2022-06-11 04:10:00,0
2022-06-11 05:10:00,432.4
2022-06-11 06:10:00,1519.2
2022-06-11 07:10:00,5117
2022-06-11 08:10:00,8646.8
2022-06-11 09:10:00,11526.6
2022-06-11 10:10:00,13535.4
2022-06-11 11:10:00,14656.8
2022-06-11 12:10:00,14758.6
2022-06-11 13:10:00,14045.4
2022-06-11 14:10:00,12285.4
2022-06-11 15:10:00,9774
2022-06-11 16:10:00,6416.6
2022-06-11 17:10:00,2661.4
2022-06-11 18:10:00,724.2
2022-06-11 19:10:00,0
2022-06-11 20:10:00,0
2022-06-11 21:10:00,0
2022-06-11 22:10:00,0
2022-06-11 23:10:00,0
2022-06-12 00:10:00,0
2022-06-12 01:10:00,0
2022-06-12 02:10:00,0
2022-06-12 03:10:00,0
2022-06-12 04:10:00,0
2022-06-12 05:10:00,443.6
2022-06-12 06:10:00,1523.6
2022-06-12 07:10:00,5016.4
2022-06-12 08:10:00,8405.4
2022-06-12 09:10:00,11137.6
2022-06-12 10:10:00,13196.2
2022-06-12 11:10:00,14308.8
2022-06-12 12:10:00,14405
2022-06-12 13:10:00,13752
2022-06-12 14:10:00,11880.4
2022-06-12 15:10:00,5651
2022-06-12 16:10:00,5476
2022-06-12 17:10:00,2638.8
2022-06-12 18:10:00,861.6
2022-06-12 19:10:00,0
2022-06-12 20:10:00,0
2022-06-12 21:10:00,0
2022-06-12 22:10:00,0
2022-06-12 23:10:00,0
2022-06-13 00:10:00,0
2022-06-13 01:10:00,0
2022-06-13 02:10:00,0
2022-06-13 03:10:00,0
2022-06-13 04:10:00,0
2022-06-13 05:10:00,497.4
2022-06-13 06:10:00,1890.2
2022-06-13 07:10:00,4826.4
2022-06-13 08:10:00,8407.6
2022-06-13 09:10:00,11403.4
2022-06-13 10:10:00,13272
2022-06-13 11:10:00,14356
2022-06-13 12:10:00,14609.4
2022-06-13 13:10:00,13952.8
2022-06-13 14:10:00,12150.6
2022-06-13 15:10:00,9590
2022-06-13 16:10:00,6317.8
2022-06-13 17:10:00,2704.4
2022-06-13 18:10:00,733.2
2022-06-13 19:10:00,0
2022-06-13 20:10:00,0
2022-06-13 21:10:00,0
2022-06-13 22:10:00,0
2022-06-13 23:10:00,0
2022-06-14 00:10:00,0
2022-06-14 01:10:00,0
2022-06-14 02:10:00,0
2022-06-14 03:10:00,0
2022-06-14 04:10:00,0
2022-06-14 05:10:00,507.2
2022-06-14 06:10:00,1635.8
2022-06-14 07:10:00,4932.2
2022-06-14 08:10:00,8295.2
2022-06-14 09:10:00,11170.8
2022-06-14 10:10:00,13059.4
2022-06-14 11:10:00,14043.2
2022-06-14 12:10:00,14161.4
2022-06-14 13:10:00,13538.4
2022-06-14 14:10:00,8264.8
2022-06-14 15:10:00,8203.8
2022-06-14 16:10:00,5941.8
2022-06-14 17:10:00,2462.6
2022-06-14 18:10:00,869.2
2022-06-14 19:10:00,0
2022-06-14 20:10:00,0
2022-06-14 21:10:00,0
2022-06-14 22:10:00,0
2022-06-14 23:10:00,0
2022-06-15 00:10:00,0
2022-06-15 01:10:00,0
2022-06-15 02:10:00,0
2022-06-15 03:10:00,0
2022-06-15 04:10:00,0
2022-06-15 05:10:00,504
2022-06-15 06:10:00,1697.4
2022-06-15 07:10:00,4846.2
2022-06-15 08:10:00,7998
2022-06-15 09:10:00,10604.4
2022-06-15 10:10:00,12727.8
2022-06-15 11:10:00,14189.4
2022-06-15 12:10:00,14555
2022-06-15 13:10:00,13820.6
2022-06-15 14:10:00,11769
2022-06-15 15:10:00,1215.8
2022-06-15 16:10:00,767.4
2022-06-15 17:10:00,474.8
2022-06-15 18:10:00,467
2022-06-15 19:10:00,0
2022-06-15 20:10:00,0
2022-06-15 21:10:00,0
2022-06-15 22:10:00,0
2022-06-15 23:10:00,0
2022-06-16 00:10:00,0
2022-06-16 01:10:00,0
2022-06-16 02:10:00,0
2022-06-16 03:10:00,0
2022-06-16 04:10:00,0
2022-06-16 05:10:00,490.2
2022-06-16 06:10:00,1545.8
2022-06-16 07:10:00,4931.8
2022-06-16 08:10:00,8213.4
2022-06-16 09:10:00,10671.8
2022-06-16 10:10:00,12570
2022-06-16 11:10:00,13800.4
2022-06-16 12:10:00,14194.2
2022-06-16 13:10:00,13573.8
2022-06-16 14:10:00,11807
2022-06-16 15:10:00,8686.2
2022-06-16 16:10:00,5782
2022-06-16 17:10:00,2497
2022-06-16 18:10:00,561
2022-06-16 19:10:00,0
2022-06-16 20:10:00,0
2022-06-16 21:10:00,0
2022-06-16 22:10:00,0
2022-06-16 23:10:00,0
2022-06-17 00:10:00,0
2022-06-17 01:10:00,0
2022-06-17 02:10:00,0
2022-06-17 03:10:00,0
2022-06-17 04:10:00,0
2022-06-17 05:10:00,460.4
2022-06-17 06:10:00,1644
2022-06-17 07:10:00,4810.4
2022-06-17 08:10:00,8153
2022-06-17 09:10:00,10877.8
2022-06-17 10:10:00,12888.2
2022-06-17 11:10:00,14003
2022-06-17 12:10:00,13500.4
2022-06-17 13:10:00,13153.8
2022-06-17 14:10:00,11764.2
2022-06-17 15:10:00,9231
2022-06-17 16:10:00,6393
2022-06-17 17:10:00,1266.6
2022-06-17 18:10:00,172.2
2022-06-17 19:10:00,0
2022-06-17 20:10:00,0
2022-06-17 21:10:00,0
2022-06-17 22:10:00,0
2022-06-17 23:10:00,0
2022-06-18 00:10:00,0
2022-06-18 01:10:00,0
2022-06-18 02:10:00,0
2022-06-18 03:10:00,0
2022-06-18 04:10:00,0
2022-06-18 05:10:00,503
2022-06-18 06:10:00,1673.6
2022-06-18 07:10:00,4812.8
2022-06-18 08:10:00,8221.8
2022-06-18 09:10:00,11050
2022-06-18 10:10:00,13005.8
2022-06-18 11:10:00,14263.2
2022-06-18 12:10:00,14466.8
2022-06-18 13:10:00,13786.8
2022-06-18 14:10:00,12084.6
2022-06-18 15:10:00,9414.8
2022-06-18 16:10:00,6197.6
2022-06-18 17:10:00,2751.8
2022-06-18 18:10:00,804
2022-06-18 19:10:00,0
2022-06-18 20:10:00,0
2022-06-18 21:10:00,0
2022-06-18 22:10:00,0
2022-06-18 23:10:00,0
2022-06-19 00:10:00,0
2022-06-19 01:10:00,0
2022-06-19 02:10:00,0
2022-06-19 03:10:00,0
2022-06-19 04:10:00,0
2022-06-19 05:10:00,492.8
2022-06-19 06:10:00,1716.8
2022-06-19 07:10:00,4812.2
2022-06-19 08:10:00,8187.2
2022-06-19 09:10:00,11119.6
2022-06-19 10:10:00,13258
2022-06-19 11:10:00,14488.6
2022-06-19 12:10:00,14765.4
2022-06-19 13:10:00,14152.8
2022-06-19 14:10:00,12465.4
2022-06-19 15:10:00,9881.6
2022-06-19 16:10:00,6444.8
2022-06-19 17:10:00,2771.6
2022-06-19 18:10:00,709.6
2022-06-19 19:10:00,0
2022-06-19 20:10:00,0
2022-06-19 21:10:00,0
2022-06-19 22:10:00,0
2022-06-19 23:10:00,0
2022-06-20 00:10:00,0
2022-06-20 01:10:00,0
2022-06-20 02:10:00,0
2022-06-20 03:10:00,0
2022-06-20 04:10:00,0
2022-06-20 05:10:00,497
2022-06-20 06:10:00,1716.8
2022-06-20 07:10:00,4702.6
2022-06-20 08:10:00,8158.8
2022-06-20 09:10:00,10661.2
2022-06-20 10:10:00,12762.2
2022-06-20 11:10:00,7971.4
2022-06-20 12:10:00,13600.6
2022-06-20 13:10:00,6020.8
2022-06-20 14:10:00,10973.8
2022-06-20 15:10:00,8708.2
2022-06-20 16:10:00,3533.8
2022-06-20 17:10:00,2768.6
2022-06-20 18:10:00,898.6
2022-06-20 19:10:00,0
2022-06-20 20:10:00,0
2022-06-20 21:10:00,0
2022-06-20 22:10:00,0
2022-06-20 23:10:00,0
2022-06-21 00:10:00,0
2022-06-21 01:10:00,0
2022-06-21 02:10:00,0
2022-06-21 03:10:00,0
2022-06-21 04:10:00,0
2022-06-21 05:10:00,491.6
2022-06-21 06:10:00,1817
2022-06-21 07:10:00,1029.4
2022-06-21 08:10:00,1703
2022-06-21 09:10:00,1416.2
2022-06-21 10:10:00,1020.8
2022-06-21 11:10:00,12653.8
2022-06-21 12:10:00,13357.6
2022-06-21 13:10:00,12799.8
2022-06-21 14:10:00,10898
2022-06-21 15:10:00,3432.4
2022-06-21 16:10:00,1740.4
2022-06-21 17:10:00,743.2
2022-06-21 18:10:00,669.6
2022-06-21 19:10:00,0
2022-06-21 20:10:00,0
2022-06-21 21:10:00,0
2022-06-21 22:10:00,0
2022-06-21 23:10:00,0
2022-06-22 00:10:00,0
2022-06-22 01:10:00,0
2022-06-22 02:10:00,0
2022-06-22 03:10:00,0
2022-06-22 04:10:00,0
2022-06-22 05:10:00,77.8
2022-06-22 06:10:00,1680.4
2022-06-22 07:10:00,3951.2
2022-06-22 08:10:00,3394
2022-06-22 09:10:00,9123
2022-06-22 10:10:00,7006.6
2022-06-22 11:10:00,14317.6
2022-06-22 12:10:00,14006.2
2022-06-22 13:10:00,13665.2
2022-06-22 14:10:00,11911
2022-06-22 15:10:00,9013.2
2022-06-22 16:10:00,6448.2
2022-06-22 17:10:00,2844.6
2022-06-22 18:10:00,839.4
2022-06-22 19:10:00,0
2022-06-22 20:10:00,0
2022-06-22 21:10:00,0
2022-06-22 22:10:00,0
2022-06-22 23:10:00,0
2022-06-23 00:10:00,0
2022-06-23 01:10:00,0
2022-06-23 02:10:00,0
2022-06-23 03:10:00,0
2022-06-23 04:10:00,0
2022-06-23 05:10:00,432.2
2022-06-23 06:10:00,1798.2
2022-06-23 07:10:00,4473
2022-06-23 08:10:00,7667.8
2022-06-23 09:10:00,10916.8
2022-06-23 10:10:00,9557
2022-06-23 11:10:00,12003.6
2022-06-23 12:10:00,3954.6
2022-06-23 13:10:00,10663.6
2022-06-23 14:10:00,9739.2
2022-06-23 15:10:00,8375.8
2022-06-23 16:10:00,6642
2022-06-23 17:10:00,2836.8
2022-06-23 18:10:00,715
2022-06-23 19:10:00,0
2022-06-23 20:10:00,0
2022-06-23 21:10:00,0
2022-06-23 22:10:00,0
2022-06-23 23:10:00,0
2022-06-24 00:10:00,0
2022-06-24 01:10:00,0
2022-06-24 02:10:00,0
2022-06-24 03:10:00,0
2022-06-24 04:10:00,0
2022-06-24 05:10:00,485.4
2022-06-24 06:10:00,1756.4
2022-06-24 07:10:00,4984.2
2022-06-24 08:10:00,8711.8
2022-06-24 09:10:00,11834.8
2022-06-24 10:10:00,13893.2
2022-06-24 11:10:00,15004.6
2022-06-24 12:10:00,15167.8
2022-06-24 13:10:00,14539
2022-06-24 14:10:00,12736
2022-06-24 15:10:00,10067.6
2022-06-24 16:10:00,6625.4
2022-06-24 17:10:00,2834.4
2022-06-24 18:10:00,683.2
2022-06-24 19:10:00,2.4
2022-06-24 20:10:00,0
2022-06-24 21:10:00,0
2022-06-24 22:10:00,0
2022-06-24 23:10:00,0
2022-06-25 00:10:00,0
